time_ms,cpu_cores,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io,source_file
112000,,18.61,15.85,6.26,0,0,0,0.0,0.08,0.1,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.88,4.17,1.58,7,0,0,prio-mem.csv
113000,,18.68,15.95,6.35,0,0,0,0.0,0.07,0.1,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.88,4.17,1.58,11,0,0,prio-mem.csv
114000,,18.68,15.95,6.35,0,0,0,0.0,0.07,0.1,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.88,4.17,1.58,7,0,0,prio-mem.csv
115000,,18.56,16.02,6.43,0,0,0,0.0,0.07,0.1,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.88,4.17,1.58,7,0,0,prio-mem.csv
116000,,18.56,16.02,6.43,0,0,0,0.0,0.07,0.1,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.88,4.17,1.58,7,0,0,prio-mem.csv
117000,,18.82,16.15,6.52,0,0,0,0.0,0.07,0.1,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.89,4.27,1.62,8,0,0,prio-mem.csv
118000,,18.82,16.15,6.52,0,0,0,0.0,0.07,0.1,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.89,4.27,1.62,8,0,0,prio-mem.csv
119000,,18.85,16.24,6.6,0,0,0,0.0,0.07,0.1,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.89,4.27,1.62,7,0,0,prio-mem.csv
120000,,18.85,16.24,6.6,0,0,0,0.0,0.07,0.1,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.89,4.27,1.62,7,0,0,prio-mem.csv
121000,,19.06,16.36,6.7,0,0,0,0.0,0.06,0.1,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.89,4.27,1.62,7,0,0,prio-mem.csv
122000,,19.06,16.36,6.7,0,0,0,0.0,0.06,0.1,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.98,4.38,1.67,9,0,0,prio-mem.csv
123000,,19.05,16.45,6.78,0,0,0,0.0,0.06,0.1,0.0,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.98,4.38,1.67,7,0,0,prio-mem.csv
124000,,19.05,16.45,6.78,0,0,0,0.0,0.06,0.1,0.0,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.98,4.38,1.67,9,0,0,prio-mem.csv
125000,,18.86,16.5,6.86,0,0,0,0.0,0.06,0.1,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.98,4.38,1.67,7,0,0,prio-mem.csv
126000,,18.86,16.5,6.86,0,0,0,0.0,0.06,0.1,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.98,4.38,1.67,7,0,0,prio-mem.csv
127000,,17.43,16.32,6.89,0,0,0,0.0,0.06,0.1,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.98,4.47,1.72,8,0,0,prio-mem.csv
128000,,17.43,16.32,6.89,0,0,0,0.0,0.06,0.1,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.98,4.47,1.72,8,0,0,prio-mem.csv
129000,,16.08,16.11,6.91,0,0,0,0.0,0.05,0.09,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.98,4.47,1.72,11,0,0,prio-mem.csv
130000,,16.08,16.11,6.91,0,0,0,0.0,0.05,0.09,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.98,4.47,1.72,7,0,0,prio-mem.csv
0,,1.13,7.47,15.37,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,7.2,4.26,2,0,0,rr-cpu.csv
1000,,1.13,7.47,15.37,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,7.08,4.23,4,0,0,rr-cpu.csv
2000,,0.93,7.23,15.26,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,7.08,4.23,1,0,0,rr-cpu.csv
3000,,0.93,7.23,15.26,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,7.08,4.23,2,0,0,rr-cpu.csv
4000,,2.02,7.22,15.2,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,7.08,4.23,2,0,0,rr-cpu.csv
5000,,2.02,7.22,15.2,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,7.08,4.23,2,0,0,rr-cpu.csv
6000,,4.56,7.51,15.21,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,7.02,4.23,3,0,0,rr-cpu.csv
7000,,4.56,7.51,15.21,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,7.02,4.23,2,0,0,rr-cpu.csv
8000,,5.54,7.59,15.17,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,7.02,4.23,3,0,0,rr-cpu.csv
9000,,5.54,7.59,15.17,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,7.02,4.23,2,0,0,rr-cpu.csv
10000,,7.07,7.8,15.16,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,7.02,4.23,2,0,0,rr-cpu.csv
11000,,7.07,7.8,15.16,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,6.99,4.24,3,0,0,rr-cpu.csv
12000,,8.15,7.97,15.15,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,6.99,4.24,4,0,0,rr-cpu.csv
13000,,8.15,7.97,15.15,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,6.99,4.24,2,0,0,rr-cpu.csv
14000,,8.48,8.04,15.11,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,6.99,4.24,3,0,0,rr-cpu.csv
15000,,8.48,8.04,15.11,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,6.99,4.24,3,0,0,rr-cpu.csv
16000,,10.2,8.36,15.13,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,7.01,4.26,3,0,0,rr-cpu.csv
17000,,10.2,8.36,15.13,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,7.01,4.26,2,0,0,rr-cpu.csv
18000,,10.89,8.55,15.13,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,7.01,4.26,2,0,0,rr-cpu.csv
19000,,10.89,8.55,15.13,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,7.01,4.26,2,0,0,rr-cpu.csv
20000,,11.45,8.73,15.12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,7.01,4.26,3,0,0,rr-cpu.csv
21000,,11.45,8.73,15.12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,7.01,4.27,2,0,0,rr-cpu.csv
22000,,12.46,9.0,15.13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,7.01,4.27,3,0,0,rr-cpu.csv
23000,,12.46,9.0,15.13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,7.01,4.27,3,0,0,rr-cpu.csv
24000,,13.82,9.36,15.17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,7.01,4.27,14,0,0,rr-cpu.csv
25000,,13.82,9.36,15.17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,7.01,4.27,14,0,0,rr-cpu.csv
26000,,13.86,9.51,15.16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86,7.34,4.39,7,0,0,rr-cpu.csv
27000,,13.86,9.51,15.16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86,7.34,4.39,10,0,0,rr-cpu.csv
28000,,14.24,9.72,15.16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86,7.34,4.39,4,0,0,rr-cpu.csv
29000,,14.24,9.72,15.16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86,7.34,4.39,15,0,0,rr-cpu.csv
30000,,14.56,9.93,15.17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86,7.34,4.39,10,0,0,rr-cpu.csv
31000,,14.56,9.93,15.17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,7.45,4.45,19,0,0,rr-cpu.csv
32000,,14.82,10.12,15.17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,7.45,4.45,31,0,0,rr-cpu.csv
33000,,14.82,10.12,15.17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,7.45,4.45,4,0,0,rr-cpu.csv
34000,,15.21,10.35,15.19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,7.45,4.45,23,0,0,rr-cpu.csv
35000,,15.21,10.35,15.19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,7.45,4.45,9,0,0,rr-cpu.csv
36000,,15.9,10.63,15.21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,7.44,4.46,10,0,0,rr-cpu.csv
37000,,15.9,10.63,15.21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,7.44,4.46,16,0,0,rr-cpu.csv
38000,,15.92,10.81,15.22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,7.44,4.46,28,0,0,rr-cpu.csv
39000,,15.92,10.81,15.22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,7.44,4.46,10,0,0,rr-cpu.csv
40000,,15.93,10.98,15.22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,7.44,4.46,28,0,0,rr-cpu.csv
41000,,15.93,10.98,15.22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,7.37,4.45,3,0,0,rr-cpu.csv
42000,,15.94,11.14,15.23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,7.37,4.45,10,0,0,rr-cpu.csv
43000,,15.94,11.14,15.23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,7.37,4.45,10,0,0,rr-cpu.csv
44000,,15.59,11.24,15.22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,7.37,4.45,3,0,0,rr-cpu.csv
45000,,15.59,11.24,15.22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,7.37,4.45,2,0,0,rr-cpu.csv
46000,,15.66,11.39,15.23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,7.46,4.5,2,0,0,rr-cpu.csv
47000,,15.66,11.39,15.23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,7.46,4.5,10,0,0,rr-cpu.csv
48000,,16.09,11.61,15.25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,7.46,4.5,30,0,0,rr-cpu.csv
49000,,16.09,11.61,15.25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,7.46,4.5,19,0,0,rr-cpu.csv
50000,,16.61,11.85,15.27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,7.46,4.5,29,0,0,rr-cpu.csv
51000,,16.61,11.85,15.27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,7.49,4.52,21,0,0,rr-cpu.csv
52000,,16.68,12.02,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,7.49,4.52,39,0,0,rr-cpu.csv
53000,,16.68,12.02,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,7.49,4.52,8,0,0,rr-cpu.csv
54000,,16.74,12.18,15.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,7.49,4.52,25,0,0,rr-cpu.csv
55000,,16.74,12.18,15.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,7.49,4.52,14,0,0,rr-cpu.csv
56000,,16.42,12.27,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58,7.4,4.51,14,0,0,rr-cpu.csv
57000,,16.42,12.27,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58,7.4,4.51,2,0,0,rr-cpu.csv
58000,,16.16,12.36,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58,7.4,4.51,3,0,0,rr-cpu.csv
59000,,16.16,12.36,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58,7.4,4.51,10,0,0,rr-cpu.csv
60000,,15.95,12.45,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58,7.4,4.51,9,0,0,rr-cpu.csv
61000,,15.95,12.45,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,7.71,4.63,24,0,0,rr-cpu.csv
62000,,15.78,12.53,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,7.71,4.63,27,0,0,rr-cpu.csv
63000,,15.78,12.53,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,7.71,4.63,11,0,0,rr-cpu.csv
64000,,15.82,12.65,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,7.71,4.63,29,0,0,rr-cpu.csv
65000,,15.82,12.65,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,7.71,4.63,9,0,0,rr-cpu.csv
66000,,15.67,12.72,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,7.61,4.61,14,0,0,rr-cpu.csv
67000,,15.67,12.72,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,7.61,4.61,2,0,0,rr-cpu.csv
68000,,15.37,12.77,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,7.61,4.61,15,0,0,rr-cpu.csv
69000,,15.37,12.77,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,7.61,4.61,15,0,0,rr-cpu.csv
70000,,15.3,12.84,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,7.61,4.61,10,0,0,rr-cpu.csv
71000,,15.3,12.84,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11,7.5,4.59,28,0,0,rr-cpu.csv
72000,,15.42,12.94,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11,7.5,4.59,11,0,0,rr-cpu.csv
73000,,15.42,12.94,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11,7.5,4.59,3,0,0,rr-cpu.csv
74000,,15.35,13.01,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11,7.5,4.59,9,0,0,rr-cpu.csv
75000,,15.35,13.01,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11,7.5,4.59,3,0,0,rr-cpu.csv
76000,,15.46,13.11,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,7.39,4.57,30,0,0,rr-cpu.csv
77000,,15.46,13.11,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,7.39,4.57,15,0,0,rr-cpu.csv
78000,,15.38,13.17,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,7.39,4.57,4,0,0,rr-cpu.csv
79000,,15.38,13.17,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,7.39,4.57,10,0,0,rr-cpu.csv
80000,,15.31,13.23,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,7.39,4.57,17,0,0,rr-cpu.csv
81000,,15.31,13.23,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,7.29,4.55,8,0,0,rr-cpu.csv
82000,,15.07,13.26,15.27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,7.29,4.55,31,0,0,rr-cpu.csv
83000,,15.07,13.26,15.27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,7.29,4.55,2,0,0,rr-cpu.csv
84000,,15.24,13.35,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,7.29,4.55,2,0,0,rr-cpu.csv
85000,,15.24,13.35,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,7.29,4.55,2,0,0,rr-cpu.csv
86000,,15.56,13.47,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68,7.58,4.66,10,0,0,rr-cpu.csv
87000,,15.56,13.47,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68,7.58,4.66,11,0,0,rr-cpu.csv
88000,,15.82,13.58,15.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68,7.58,4.66,2,0,0,rr-cpu.csv
89000,,15.82,13.58,15.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68,7.58,4.66,10,0,0,rr-cpu.csv
90000,,15.49,13.59,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68,7.58,4.66,17,0,0,rr-cpu.csv
91000,,15.49,13.59,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,7.65,4.7,12,0,0,rr-cpu.csv
92000,,15.4,13.64,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,7.65,4.7,14,0,0,rr-cpu.csv
93000,,15.4,13.64,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,7.65,4.7,8,0,0,rr-cpu.csv
94000,,15.32,13.68,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,7.65,4.7,17,0,0,rr-cpu.csv
95000,,15.32,13.68,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,7.65,4.7,12,0,0,rr-cpu.csv
96000,,15.26,13.73,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,7.78,4.76,3,0,0,rr-cpu.csv
97000,,15.26,13.73,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,7.78,4.76,20,0,0,rr-cpu.csv
98000,,15.22,13.77,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,7.78,4.76,29,0,0,rr-cpu.csv
99000,,15.22,13.77,15.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,7.78,4.76,15,0,0,rr-cpu.csv
100000,,15.54,13.88,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,7.78,4.76,10,0,0,rr-cpu.csv
101000,,15.54,13.88,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,8.06,4.87,30,0,0,rr-cpu.csv
102000,,15.44,13.91,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,8.06,4.87,2,0,0,rr-cpu.csv
103000,,15.44,13.91,15.29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,8.06,4.87,13,0,0,rr-cpu.csv
104000,,15.72,14.01,15.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,8.06,4.87,31,0,0,rr-cpu.csv
105000,,15.72,14.01,15.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,8.06,4.87,3,0,0,rr-cpu.csv
106000,,16.13,14.14,15.32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27,8.38,4.99,28,0,0,rr-cpu.csv
107000,,16.13,14.14,15.32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27,8.38,4.99,11,0,0,rr-cpu.csv
108000,,16.29,14.24,15.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27,8.38,4.99,5,0,0,rr-cpu.csv
109000,,16.29,14.24,15.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27,8.38,4.99,13,0,0,rr-cpu.csv
110000,,16.06,14.26,15.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27,8.38,4.99,20,0,0,rr-cpu.csv
111000,,16.06,14.26,15.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49,8.47,5.03,16,0,0,rr-cpu.csv
112000,,15.86,14.29,15.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49,8.47,5.03,2,0,0,rr-cpu.csv
113000,,15.86,14.29,15.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49,8.47,5.03,7,0,0,rr-cpu.csv
114000,,15.89,14.34,15.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49,8.47,5.03,15,0,0,rr-cpu.csv
115000,,15.89,14.34,15.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37,8.5,5.06,2,0,0,rr-cpu.csv
116000,,15.73,14.36,15.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37,8.5,5.06,10,0,0,rr-cpu.csv
117000,,15.73,14.36,15.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37,8.5,5.06,15,0,0,rr-cpu.csv
118000,,15.77,14.42,15.34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37,8.5,5.06,2,0,0,rr-cpu.csv
119000,,15.77,14.42,15.34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37,8.5,5.06,30,0,0,rr-cpu.csv
120000,,15.63,14.44,15.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,8.57,5.1,3,0,0,rr-cpu.csv
