comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
ln[368843,-1,1,1.100,1.100,1.100,1.100,0.00,0
cc[367835,-1,1,0.766,0.766,0.766,0.766,0.00,0
cc[367403,-1,1,0.628,0.628,0.628,0.628,0.00,0
cc[368403,-1,1,0.502,0.502,0.502,0.502,0.00,0
cc[367971,-1,1,0.613,0.613,0.613,0.613,0.00,0
cc[367827,-1,1,1.085,1.085,1.085,1.085,0.00,0
cc[367963,-1,1,0.626,0.626,0.626,0.626,0.00,0
cc[367387,-1,1,0.644,0.644,0.644,0.644,0.00,0
cc[367099,-1,1,0.627,0.627,0.627,0.627,0.00,0
cc[369539,-1,1,0.516,0.516,0.516,0.516,0.00,0
cc[366811,-1,1,0.491,0.491,0.491,0.491,0.00,0
cc[369107,-1,1,0.562,0.562,0.562,0.562,0.00,0
ln[368675,-1,1,1.004,1.004,1.004,1.004,0.00,0
ln[368531,-1,1,1.179,1.179,1.179,1.179,0.00,0
ld[368387,-1,1,82.423,82.423,82.423,82.423,0.00,0
cc[367955,-1,1,0.517,0.517,0.517,0.517,0.00,0
cc[367523,-1,1,0.742,0.742,0.742,0.742,0.00,0
cc[369819,-1,1,0.588,0.588,0.588,0.588,0.00,0
cc[367091,-1,1,0.598,0.598,0.598,0.598,0.00,0
cc[368379,-1,1,0.339,0.339,0.339,0.339,0.00,0
cc[367947,-1,1,0.716,0.716,0.716,0.716,0.00,0
cc[367803,-1,1,0.613,0.613,0.613,0.613,0.00,0
cc[367227,-1,1,0.627,0.627,0.627,0.627,0.00,0
cc[369379,-1,1,0.684,0.684,0.684,0.684,0.00,0
cc[367651,-1,1,0.620,0.620,0.620,0.620,0.00,0
cc[367219,-1,1,0.793,0.793,0.793,0.793,0.00,0
cc[367075,-1,1,0.682,0.682,0.682,0.682,0.00,0
cc[369515,-1,1,0.539,0.539,0.539,0.539,0.00,0
cc[366787,-1,1,0.576,0.576,0.576,0.576,0.00,0
ln[368795,-1,1,0.731,0.731,0.731,0.731,0.00,0
ln[368651,-1,1,1.055,1.055,1.055,1.055,0.00,0
ln[368507,-1,1,1.071,1.071,1.071,1.071,0.00,0
cc[368363,-1,1,0.435,0.435,0.435,0.435,0.00,0
cc[367931,-1,1,0.502,0.502,0.502,0.502,0.00,0
cc[367499,-1,1,0.698,0.698,0.698,0.698,0.00,0
cc[369507,-1,1,0.449,0.449,0.449,0.449,0.00,0
cc[366923,-1,1,0.768,0.768,0.768,0.768,0.00,0
cc[369355,-1,1,0.603,0.603,0.603,0.603,0.00,0
cc[368203,-1,1,0.693,0.693,0.693,0.693,0.00,0
cc[367339,-1,1,0.548,0.548,0.548,0.548,0.00,0
cc[367051,-1,1,1.434,1.434,1.434,1.434,0.00,0
cc[366907,-1,1,0.641,0.641,0.641,0.641,0.00,0
cc[366763,-1,1,0.671,0.671,0.671,0.671,0.00,0
cc[369292,-1,1,0.728,0.728,0.728,0.728,0.00,0
cc[368140,-1,1,0.460,0.460,0.460,0.460,0.00,0
cc[367276,-1,1,0.596,0.596,0.596,0.596,0.00,0
cc[369428,-1,1,0.510,0.510,0.510,0.510,0.00,0
cc[369284,-1,1,0.595,0.595,0.595,0.595,0.00,0
cc[366700,-1,1,0.656,0.656,0.656,0.656,0.00,0
cc[369140,-1,1,0.337,0.337,0.337,0.337,0.00,0
ln[368852,-1,1,0.842,0.842,0.842,0.842,0.00,0
cc[367844,-1,1,0.954,0.954,0.954,0.954,0.00,0
cc[367412,-1,1,1.179,1.179,1.179,1.179,0.00,0
cc[369852,-1,1,0.524,0.524,0.524,0.524,0.00,0
cc[366980,-1,1,0.641,0.641,0.641,0.641,0.00,0
cc[366836,-1,1,0.984,0.984,0.984,0.984,0.00,0
cc[369844,-1,1,0.851,0.851,0.851,0.851,0.00,0
cc[369124,-1,1,0.385,0.385,0.385,0.385,0.00,0
cc[368116,-1,1,0.584,0.584,0.584,0.584,0.00,0
cc[367684,-1,1,0.566,0.566,0.566,0.566,0.00,0
cc[367396,-1,1,0.862,0.862,0.862,0.862,0.00,0
cc[367252,-1,1,0.904,0.904,0.904,0.904,0.00,0
cc[367108,-1,1,0.701,0.701,0.701,0.701,0.00,0
cc[366820,-1,1,1.483,1.483,1.483,1.483,0.00,0
cc[367820,-1,1,0.712,0.712,0.712,0.712,0.00,0
cc[367676,-1,1,0.789,0.789,0.789,0.789,0.00,0
cc[369108,-1,1,0.472,0.472,0.472,0.472,0.00,0
ln[368820,-1,1,1.069,1.069,1.069,1.069,0.00,0
ld[368388,-1,1,171.607,171.607,171.607,171.607,0.00,0
cc[368100,-1,1,0.660,0.660,0.660,0.660,0.00,0
cc[367812,-1,1,0.600,0.600,0.600,0.600,0.00,0
cc[369388,-1,1,0.450,0.450,0.450,0.450,0.00,0
cc[368092,-1,1,0.708,0.708,0.708,0.708,0.00,0
cc[367372,-1,1,0.652,0.652,0.652,0.652,0.00,0
cc[369524,-1,1,0.591,0.591,0.591,0.591,0.00,0
cc[366796,-1,1,0.845,0.845,0.845,0.845,0.00,0
cc[367364,-1,1,0.533,0.533,0.533,0.533,0.00,0
cc[369804,-1,1,0.646,0.646,0.646,0.646,0.00,0
cc[366932,-1,1,0.606,0.606,0.606,0.606,0.00,0
ln[368796,-1,1,0.958,0.958,0.958,0.958,0.00,0
cc[367212,-1,1,0.656,0.656,0.656,0.656,0.00,0
cc[369364,-1,1,0.519,0.519,0.519,0.519,0.00,0
cc[368212,-1,1,0.622,0.622,0.622,0.622,0.00,0
cc[367924,-1,1,0.639,0.639,0.639,0.639,0.00,0
cc[367348,-1,1,0.479,0.479,0.479,0.479,0.00,0
cc[367060,-1,1,0.735,0.735,0.735,0.735,0.00,0
