comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[346732],-1,1,0.537,0.537,0.537,0.537,0.00,0
cc[346588],-1,1,0.499,0.499,0.499,0.499,0.00,0
ln[348020],-1,1,1.099,1.099,1.099,1.099,0.00,0
ln[347876],-1,1,1.029,1.029,1.029,1.029,0.00,0
cc[347444],-1,1,0.643,0.643,0.643,0.643,0.00,0
cc[347300],-1,1,0.564,0.564,0.564,0.564,0.00,0
cc[347156],-1,1,0.760,0.760,0.760,0.760,0.00,0
cc[347012],-1,1,0.632,0.632,0.632,0.632,0.00,0
cc[346580],-1,1,0.577,0.577,0.577,0.577,0.00,0
cc[348876],-1,1,0.745,0.745,0.745,0.745,0.00,0
cc[346148],-1,1,0.623,0.623,0.623,0.623,0.00,0
cc[347580],-1,1,0.504,0.504,0.504,0.504,0.00,0
cc[347148],-1,1,0.689,0.689,0.689,0.689,0.00,0
cc[347004],-1,1,0.603,0.603,0.603,0.603,0.00,0
cc[348868],-1,1,0.751,0.751,0.751,0.751,0.00,0
ln[347860],-1,1,1.043,1.043,1.043,1.043,0.00,0
cc[346708],-1,1,0.580,0.580,0.580,0.580,0.00,0
cc[346564],-1,1,0.606,0.606,0.606,0.606,0.00,0
cc[346276],-1,1,0.773,0.773,0.773,0.773,0.00,0
cc[346132],-1,1,0.610,0.610,0.610,0.610,0.00,0
ln[347852],-1,1,1.042,1.042,1.042,1.042,0.00,0
cc[347420],-1,1,0.733,0.733,0.733,0.733,0.00,0
cc[347276],-1,1,0.685,0.685,0.685,0.685,0.00,0
cc[346700],-1,1,0.586,0.586,0.586,0.586,0.00,0
